0.006997977,-0.011634891,0.015766308,11310841040712
0.013652855,-0.013896291,0.027975585,11310857770610
0.010560662,-0.009255784,0.029969318,11310879968216
-0.003465407,-0.006945507,0.011207438,11310898238843
-0.019636432,-0.0072895763,0.010313445,11310918516449
-0.027544357,-0.00268784,0.009237024,11310939089681
-0.015422544,-0.0022603017,7.106834E-4,11310958864787
0.005219772,-0.0027905453,0.012754113,11310979199476
0.037629638,0.006348693,0.009747055,11311000063176
0.05501614,0.014302877,-0.0011171721,11311019872032
0.043316547,0.014166063,0.006655304,11311040253545
0.017483685,0.0066531426,0.01802344,11311061029484
-0.018041037,4.3787586E-4,0.018015841,11311080768653
-0.030648366,0.0039483374,0.012771372,11311101350322
-0.027471881,-1.8807015E-4,-0.0013917381,11311121865220
-0.022584107,0.0073730405,-0.0026219164,11311141606628
-0.0056670834,-3.2822488E-4,0.01168809,11311162102984
0.014649764,-0.0011267317,0.008437936,11311184763351
0.02296817,0.018693222,0.011276163,11311202985124
0.018287504,0.01445647,0.018015841,11311223132938
0.008348753,0.007990352,0.015434983,11311243306221
-0.011663518,0.012201528,0.007209542,11311263687317
-0.016414914,-0.009214143,0.007128542,11311283764194
-0.0069642984,-0.022232743,0.013634292,11311303867425
0.004635071,-0.025508443,0.0040136874,11311326191021
0.019466575,-0.0027033687,0.021837153,11311344421023
0.020738361,0.027143508,0.018896021,11311364825556
0.027165396,0.019165969,0.022768738,11311384883006
0.014745913,-0.006599673,0.020430574,11311405142487
-0.033443294,-0.037519265,0.009046994,11311425518687
-0.08893352,-0.037752215,0.011172887,11311445897544
-0.2095664,-0.061310414,-0.009379903,11311466813848
-0.4856737,-0.04626934,-0.05417694,11311486691610
-0.91430694,-0.2880307,0.05893074,11311506743539
-1.5548631,-0.30936044,-0.009027656,11311527066406
-0.9807439,0.18044564,-0.034788057,11311547674689
-1.1068357,0.18937935,0.09139376,11311567750160
-1.4549221,0.28156418,-0.05567136,11311587799224
-0.93207526,0.37827164,0.004947134,11311608129070
-0.9903679,0.43292058,0.02796745,11311629301728
-1.1032804,0.4589884,-0.014371655,11311649412095
-0.9666786,0.52326035,-0.004847829,11311669405847
-0.8060942,0.58787346,0.014092916,11311689461734
-0.63623565,0.5611538,0.019416483,11311709738143
-0.6518384,0.68212044,-0.021068498,11311729871374
-0.37673366,0.78873193,0.034284968,11311750278251
-0.4674373,0.9092363,-0.06672055,11311751107261
-0.1904164,0.835182,0.036667906,11311770282576
-0.3980768,0.9447784,-0.010938317,11311790621484
0.026057294,0.85729927,-0.03461921,11311810970184
0.29701588,0.7021628,0.062422328,11311833425707
0.7339125,0.7847289,0.17570265,11311851385292
0.6780935,0.85344684,0.039623264,11311871957794
0.5411468,0.54043806,0.020835685,11311892263786
0.561785,0.36056992,-0.09347041,11311912684621
0.78808707,0.33236137,-0.060242154,11311933401290
0.78732246,-0.02868737,-0.052011885,11311953042542
0.8582723,-0.13946962,-0.046435837,11311973321242
1.0367378,-0.2647355,0.046883058,11311993593796
0.89291775,-0.08830548,0.20160492,11312014071715
0.72371954,0.19403784,0.1475397,11312035498383
0.71677786,-0.14198266,-0.036391184,11312054486250
0.6201533,-0.059015017,-0.005136208,11312074466669
0.72407156,0.14237367,0.013639327,11312094945577
0.7407548,0.10101986,0.004477067,11312115920371
0.8157267,0.16928284,0.039171614,11312135976831
0.8299608,0.20732166,0.01666905,11312155935635
0.78836,0.21990652,-0.029692907,11312176172668
0.68981326,0.11810539,0.02431896,11312196428660
0.6733358,0.038265835,0.019725753,11312217096943
0.88263565,-0.024278162,-0.019152476,11312236831424
1.102528,-0.054972567,0.0026194153,11312257149239
1.1662959,-0.16253398,0.028145492,11312277144241
1.1075935,-0.38059002,0.03489846,11312297894660
1.0682502,-0.5189757,0.04211088,11312318742630
1.0624918,-0.6712656,0.04891602,11312340686695
0.9307358,-0.8207174,0.048590846,11312358477166
0.7976596,-0.84762824,0.089009434,11312378838626
0.92792434,-0.8651041,0.06949242,11312399717066
1.0388644,-0.92001337,-0.00913462,11312419854776
0.734751,-1.0810299,-1.6051893E-4,11312440440247
0.3297237,-1.1539958,0.013081833,11312460232749
0.2616034,-0.9351093,0.015762491,11312479972907
0.39840677,-0.89068156,0.044340603,11312500636242
0.35142046,-1.0257673,0.063370064,11312521107338
0.026157184,-1.007481,0.057312265,11312540816819
-0.098318905,-0.99308574,0.025439734,11312560981352
0.00167621,-0.90009934,0.04918509,11312581240156
0.04739324,-1.0322967,0.04955807,11312601523856
-0.11766776,-0.96487343,0.029666826,11312622639744
-0.20134667,-0.60853225,0.04567828,11312642431777
0.06681203,-0.5404361,0.03982017,11312662474071
0.40262505,-0.45826688,0.019473588,11312682726417
0.5039523,-0.29762766,0.018671084,11312702941939
0.24515465,-0.173494,0.05475987,11312723637046
0.23130998,-0.06618112,0.035702564,11312761568768
0.33626392,-0.051352285,0.027021572,11312763860904
0.1757521,-0.13305068,0.03845717,11312784170958
0.07922116,-0.08355195,0.039578162,11312804124866
0.16893408,-0.08770933,0.1009475,11312824873983
0.41909617,-0.2813511,0.0083048325,11312846714506
0.6362909,-0.3266373,0.052550517,11312865203935
0.5568463,-0.35563296,0.09973026,11312885237166
0.3421681,-0.4478587,0.005988134,11312905524981
0.2888768,-0.47388682,-0.033209205,11312926286962
0.23918644,-0.55818564,0.057097603,11312946275453
0.3611797,-0.58851796,0.046675913,11312966328424
0.17687842,-0.5842603,0.030440623,11312986600041
-0.10292683,-0.5883655,0.034237105,11313006934053
-0.32040092,-0.7326061,-0.015070132,11313027705201
-0.4291904,-0.8343122,0.094790384,11313047514838
-0.12368392,-0.8052318,-0.02810412,11313068052497
-0.61611676,-0.7428531,-0.03124334,11313087911197
-0.71068144,-0.6550787,0.02519111,11313108758074
-0.8346841,-0.76321,0.048985995,11313129151670
-0.86611813,-0.5895724,0.044480316,11313149160369
-0.77589285,-0.5866976,0.067693554,11313169128184
-0.6871644,-0.51399976,0.045482475,11313190246519
-0.6403144,-0.5531306,-0.032383278,11313209736157
-0.7483096,-0.3238186,0.047483407,11313230663346
-0.6917066,-0.2789469,-0.08223648,11313231398346
-0.7584189,-0.24144489,0.00478313,11313250405640
-1.0094457,-0.15680744,0.066820726,11313270438871
-0.82415867,-0.23095934,0.052324817,11313290861113
-0.43809512,-0.3338871,0.012205213,11313311119813
-0.36039552,-0.31580353,0.0346871,11313331695127
-0.57278436,-0.22225098,-0.012187745,11313354021848
-0.6495168,-0.03556562,0.008999761,11313371875287
-0.42103285,-0.10629168,0.023595747,11313392077321
-0.25858924,-0.1543044,0.014019071,11313412373260
-0.40978757,-0.1073187,0.02601934,11313433143158
-0.59485084,-0.007913745,0.00822264,11313453070035
-0.57280266,0.0935175,0.0087762335,11313473390298
-0.38398945,0.079074994,0.02536503,11313494098321
-0.38451907,0.013513891,0.0025379737,11313514264468
-0.4343615,0.062004343,0.009169519,11313535171241
-0.427654,0.11704018,0.022805464,11313554955149
-0.38492024,0.1130015,0.032234747,11313575022860
-0.32971525,0.12146277,0.02567227,11313595291976
-0.333645,0.11458033,-0.004259874,11313615739374
-0.38705507,0.14529517,0.0011987424,11313636726251
-0.44267002,0.08332882,0.017471287,11313656425159
-0.4128644,-0.040475156,0.006242542,11313676456359
-0.46309197,0.0020929712,-8.5211104E-5,11313696704799
-0.5312419,0.25531852,0.10360131,11313716973239
-0.38866562,0.3278442,0.0053493106,11313737838241
-0.4639718,-0.0064118435,-0.09703043,11313757737722
-0.59915483,-0.09091957,-0.027591838,11313778733141
-0.48088095,0.09549624,0.067181244,11313797864288
-0.43750182,0.044881143,0.053998206,11313818095540
-0.54601985,0.101564206,0.0038203534,11313838834969
-0.63321066,0.33509,0.022794288,11313861328201
-0.64816314,0.23694053,0.014291113,11313880092161
-0.5577121,0.050987072,0.016239809,11313899463569
-0.51173997,0.08921393,0.036251526,11313920395186
-0.66958535,0.18617399,0.0248737,11313940421021
-0.8189198,0.25073305,0.022001818,11313960334148
-0.8218658,0.18657222,0.024843827,11313980484358
-0.8168679,0.09977643,0.017497148,11314000776340
-0.8546191,0.23694429,-0.019009475,11314021386915
-0.89315736,0.41233233,-0.007821338,11314041801760
-0.94723576,0.31612095,0.0029189426,11314062096085
-0.93015903,0.39832625,-0.0040234374,11314081708171
-0.8394676,0.5299558,-0.016372813,11314101795360
-0.83118093,0.61876094,0.0072341054,11314122396456
-0.76001775,0.64957434,0.024287343,11314142920625
-0.5952115,0.60342896,0.0027548575,11314162890731
-0.3834527,0.56968486,-0.0013099144,11314183566358
-0.44241142,0.6083651,0.03257832,11314203736360
-0.4484273,0.561232,0.021367699,11314223922612
-0.21686032,0.5322354,0.03528775,11314244971781
-0.06699316,0.7140435,-0.030313937,11314264430585
-0.039631486,0.7591599,-0.044271324,11314284993399
0.08296471,0.8489524,0.10934177,11314304488714
0.22327052,0.6307695,-0.0019419325,11314324639341
0.28125638,0.497801,-0.0060834945,11314345435853
0.45928767,0.5861938,-0.024510823,11314367336376
0.5532211,0.5894891,-0.008761321,11314385519243
0.14267893,0.5789663,0.032731455,11314405767213
0.24978836,0.47096354,0.01078735,11314426208257
0.38403448,0.2904162,0.03404664,11314446765915
0.36666343,0.26751575,0.051263753,11314466737376
0.25406545,0.2597068,0.046007067,11314487088576
0.16832419,0.22547822,-0.01733291,11314507163057
-0.08844052,0.19765083,-0.034063682,11314527589205
-0.3742129,0.3569325,-0.008824819,11314549469155
0.042059693,0.4576588,-0.058040503,11314572362386
1.269628,0.04994666,0.003290285,11314589017805
